USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
1965,0.0,0.0,210188,10048,?,S,01:42,0:00,/usr/sbin/apache2,-k
2075,0.0,0.0,69180,13184,?,S,01:42,0:00,cupsd,-f
2076,0.0,0.0,241736,9984,?,Sl,01:42,0:00,cups-proxyd,/var/snap/cups/common/run/cups.sock
2098,0.0,0.0,8704,1920,tty1,Ss+,01:42,0:00,/sbin/agetty,-o
2137,0.0,0.0,2892,768,?,S,01:42,0:00,/bin/sh,/snap/cups/1058/scripts/run-cups-browsed
2208,0.0,0.0,22940,3328,?,SNsl,01:42,0:00,/usr/libexec/rtkit-daemon,
2285,0.0,0.0,0,0,?,S<,01:42,0:00,[krfcommd],
2394,0.0,0.0,317524,9600,?,Ssl,01:42,0:00,/usr/libexec/upowerd,
2420,0.0,0.0,234784,8600,?,Sl,01:42,0:00,lightdm,--session-child
2478,0.0,0.0,21400,3524,?,S,01:42,0:00,(sd-pam),
2489,0.0,0.0,97736,5760,?,Ssl,01:42,0:00,/usr/bin/pipewire,-c
2494,0.0,0.0,537848,9984,?,SLsl,01:42,0:00,/usr/bin/gnome-keyring-daemon,--foreground
2506,0.0,0.0,10768,6144,?,Ss,01:42,0:01,/usr/bin/dbus-daemon,--session
2529,0.0,0.0,685056,7168,?,Ssl,01:42,0:00,/usr/libexec/xdg-document-portal,
2477,0.0,0.0,21732,12928,?,Ss,01:42,0:00,/usr/lib/systemd/systemd,--user
3247,0.0,0.0,389376,7808,?,Ssl,01:42,0:00,/usr/libexec/gvfs-afc-volume-monitor,
2904,0.0,0.0,323780,11264,?,Ssl,01:42,0:00,/usr/libexec/gsd-print-notifications,
18441,0.0,0.0,0,0,?,I,12:54,0:00,[kworker/13:2-events],
14609,0.0,0.0,0,0,?,I,03:19,0:00,[kworker/14:1-events],
14662,0.2,0.0,0,0,?,I,12:52,0:03,[kworker/u32:45-events_power_efficient],
14667,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/4:2-events],
14955,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/5:2-mm_percpu_wq],
14974,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/1:0-events],
14978,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/3:2-inet_frag_wq],
14988,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/12:1],
15813,0.0,0.0,0,0,?,I,12:52,0:00,[kworker/15:3-events],
17391,0.0,0.0,34048656,11940,?,S,12:53,0:00,/usr/share/code/code,--type=zygote
17405,0.0,0.0,33575880,3328,?,Sl,12:53,0:00,/usr/share/code/chrome_crashpad_handler,--monitor-self-annotation=ptype=crashpad-handler
17519,0.0,0.0,0,0,?,I,12:53,0:00,[kworker/0:2-mm_percpu_wq],
17616,0.0,0.0,13036,6272,pts/1,Ss+,12:53,0:00,/usr/bin/bash,--init-file
18089,0.0,0.0,8432,5888,?,S,12:53,0:00,/usr/bin/ssh-agent,-D
18107,0.0,0.0,0,0,?,I,12:53,0:00,[kworker/10:0-rcu_gp],
18941,0.0,0.0,0,0,?,I,12:56,0:00,[kworker/8:2-inet_frag_wq],
14362,0.0,0.0,0,0,?,I<,03:08,0:00,[kworker/u33:1-rtw89_tx_wq],
19027,0.0,0.0,0,0,?,I,12:57,0:00,[kworker/11:2-cgroup_destroy],
19174,0.0,0.0,0,0,?,I,12:57,0:00,[kworker/2:2],
19354,0.0,0.0,0,0,?,I,12:58,0:00,[kworker/5:0],
19419,0.0,0.0,11396,5504,pts/0,Ss,12:58,0:00,bash,
19459,0.2,0.0,0,0,?,I,13:00,0:01,[kworker/u32:0-gfx_low],
19492,0.3,0.0,0,0,?,I,13:00,0:02,[kworker/u32:2-flush-259:0],
19800,0.0,0.0,0,0,?,I<,13:05,0:00,[kworker/u33:3-rtw89_tx_wq],
19816,0.0,0.0,0,0,?,I,13:05,0:00,[kworker/6:1-inet_frag_wq],
19866,0.0,0.0,11528,5504,pts/2,Ss,13:06,0:00,bash,
19988,0.0,0.0,0,0,?,I,13:09,0:00,[kworker/7:1],
20058,0.2,0.0,0,0,?,I,13:12,0:00,[kworker/u32:1-events_unbound],
20060,0.0,0.0,0,0,?,I<,13:12,0:00,[kworker/u33:0-rtw89_tx_wq],
20158,0.0,0.0,3212,1792,?,S,13:14,0:00,sleep,3600
20160,0.0,0.0,13888,4736,pts/2,R+,13:14,0:00,ps,aux
14581,0.0,0.0,0,0,?,I,03:18,0:00,[kworker/8:0-mm_percpu_wq],
14337,0.0,0.0,0,0,?,I,03:07,0:00,[kworker/0:0-rcu_gp],
2905,0.0,0.0,531084,5760,?,Ssl,01:42,0:00,/usr/libexec/gsd-rfkill,
1542,0.0,0.0,0,0,?,I<,01:42,0:00,[kworker/R-amdgp],
2907,0.0,0.0,309560,5888,?,Ssl,01:42,0:00,/usr/libexec/gsd-screensaver-proxy,
2909,0.0,0.0,543568,11520,?,Ssl,01:42,0:01,/usr/libexec/gsd-sharing,
2912,0.0,0.0,385932,7808,?,Ssl,01:42,0:00,/usr/libexec/gsd-smartcard,
2914,0.0,0.0,393620,9344,?,Ssl,01:42,0:00,/usr/libexec/gsd-sound,
2952,0.0,0.0,389568,10752,?,Ssl,01:42,0:00,/usr/libexec/gvfs-udisks2-volume-monitor,
2990,0.0,0.0,387628,7680,?,Sl,01:42,0:00,/usr/lib/x86_64-linux-gnu/indicator-messages/indicator-messages-service,
2995,0.0,0.0,305492,7808,?,Sl,01:42,0:00,/usr/libexec/gsd-disk-utility-notify,
3055,0.0,0.0,310496,6912,?,Sl,01:42,0:00,/usr/libexec/ibus-dconf,
3081,0.0,0.0,310428,6912,?,Sl,01:42,0:00,/usr/libexec/ibus-portal,
3120,0.0,0.0,389128,8704,?,Sl,01:42,0:00,/usr/libexec/goa-identity-service,
3123,0.0,0.0,416208,14720,?,Sl,01:42,0:00,/usr/libexec/gsd-printer,
3125,0.0,0.0,310888,6656,?,Ssl,01:42,0:00,/usr/libexec/gvfs-gphoto2-volume-monitor,
3170,0.0,0.0,309920,6400,?,Ssl,01:42,0:00,/usr/libexec/gvfs-mtp-volume-monitor,
3224,0.0,0.0,309772,6144,?,Ssl,01:42,0:00,/usr/libexec/gvfs-goa-volume-monitor,
3304,0.0,0.0,628032,14392,?,Ssl,01:42,0:00,/usr/libexec/xdg-desktop-portal,
14107,0.0,0.0,0,0,?,I,02:58,0:00,[kworker/6:0-events],
3348,0.0,0.0,236772,7040,?,Sl,01:42,0:01,/usr/libexec/ibus-engine-simple,
3471,0.0,0.0,39000,11904,?,Ss,01:42,0:00,/snap/snapd-desktop-integration/178/usr/bin/snapd-desktop-integration,
3673,0.0,0.0,236304,6144,?,Ssl,01:42,0:00,/usr/libexec/gvfsd-metadata,
3818,0.0,0.0,12744,2056,?,Ss,01:42,0:00,/usr/sbin/kerneloops,--test
3821,0.0,0.0,12744,2196,?,Ss,01:42,0:00,/usr/sbin/kerneloops,
